time,watts,cadence,distance,altitude,lat,lng,velocity_smooth,temp,torque,left_right_balance
4396,215,90,40948.29,5.8,52.166843,4.593906,9.631,21,23,54
4397,210,91,40957.76,5.8,52.16685,4.593768,9.641,21,22,55
4398,206,91,40967.57,5.8,52.166866,4.5936265,9.669,21,22,55
4399,205,91,40977.57,5.8,52.16688,4.5934834,9.686,21,22,55
4400,205,91,40987.38,5.8,52.1669,4.5933433,9.686,21,22,53
4401,203,91,40996.87,5.8,52.166924,4.5932093,9.689,21,21,53
4402,204,92,41006.83,5.8,52.16695,4.593071,9.694,21,21,53
4403,209,92,41016.85,6.0,52.166985,4.5929346,9.698,21,22,54
4404,212,92,41026.49,6.0,52.16702,4.592805,9.703,21,22,55
4405,209,91,41036.31,6.0,52.167057,4.592677,9.699,21,22,56
4406,200,90,41045.83,6.2,52.167103,4.5925593,9.694,21,21,56
4407,192,90,41054.66,6.2,52.167152,4.592457,9.694,21,20,54
4408,189,90,41062.83,6.2,52.167202,4.5923724,9.691,21,20,55
4409,193,90,41073.2,6.0,52.16727,4.592269,9.63,21,20,54
4410,201,90,41083.86,6.0,52.16733,4.592152,9.535,21,21,53
4411,215,90,41093.27,6.0,52.167374,4.5920334,9.499,21,23,54
4412,225,89,41102.66,6.0,52.167408,4.5919075,9.469,21,24,54
4413,228,89,41111.88,6.0,52.167435,4.5917797,9.436,21,24,55
4414,229,88,41120.93,6.2,52.16746,4.591655,9.386,21,25,55
4415,224,88,41129.73,6.4,52.167496,4.591539,9.363,21,24,55
4416,214,87,41138.75,6.2,52.167538,4.5914288,9.345,21,23,54
4417,210,86,41147.68,6.2,52.16759,4.591329,9.33,21,23,53
4418,218,86,41156.74,6.2,52.167652,4.5912437,9.276,21,24,53
4419,230,87,41166.18,6.4,52.167725,4.5911736,9.196,21,25,53
4420,233,87,41175.4,6.4,52.1678,4.591115,9.182,21,26,53
4421,225,85,41184.27,6.2,52.167877,4.591067,9.118,21,25,54
4422,217,85,41193.55,6.2,52.167953,4.5910206,9.02,21,24,55
4423,210,86,41202.8,6.2,52.16803,4.5909777,8.997,21,23,55
4424,196,86,41211.6,6.2,52.168106,4.590939,8.981,21,22,57
4425,166,85,41220.53,6.2,52.168186,4.5909047,8.981,21,19,57
4426,109,72,41229.4,6.2,52.168262,4.590869,8.981,21,14,58
4427,0,4,41238.11,6.4,52.16833,4.5908155,8.856,21,0,56
4428,0,0,41246.38,6.4,52.16839,4.5907364,8.231,21,0,54
4429,19,53,41253.79,6.6,52.16842,4.5906425,7.619,21,3,52
4430,47,74,41261.38,6.4,52.16843,4.5905347,7.757,21,6,50
4431,167,75,41269.42,6.4,52.168427,4.5904183,7.982,21,21,51
4432,210,77,41277.67,6.4,52.168407,4.590302,8.145,21,26,53
4433,206,81,41286.52,6.4,52.168385,4.5901785,8.418,21,24,54
4434,203,82,41295.13,6.4,52.168365,4.5900574,8.5,21,24,55
4435,205,82,41303.53,6.2,52.168343,4.589939,8.447,21,24,57
4436,205,82,41312.23,6.2,52.168324,4.589817,8.361,21,24,57
4437,203,82,41320.84,6.2,52.1683,4.5896964,8.361,21,24,57
4438,202,83,41329.75,6.2,52.168278,4.5895724,8.418,21,23,56
4439,209,84,41338.71,6.4,52.168255,4.589447,8.515,21,24,55
4440,219,84,41346.99,6.2,52.168232,4.589331,8.572,21,25,55
4441,215,85,41356.03,6.2,52.168205,4.589204,8.634,21,24,54
4442,206,85,41366.45,6.2,52.168182,4.589058,8.687,21,23,54
4443,200,87,41375.61,6.2,52.16816,4.588929,8.83,21,22,55
4444,201,86,41384.98,6.2,52.168137,4.5887966,8.963,21,22,57
4445,204,86,41394.18,6.2,52.168118,4.588666,9.019,21,23,57
4446,203,88,41403.51,6.2,52.168106,4.5885315,9.047,21,22,56
4447,207,88,41412.8,6.0,52.168102,4.588396,9.072,21,22,56
4448,215,89,41422.04,6.0,52.168106,4.588261,9.146,21,23,55
4449,214,90,41430.8,6.0,52.16811,4.5881333,9.229,21,23,55
4450,207,89,41440.03,6.0,52.168118,4.587999,9.269,21,22,56
4451,200,89,41450.15,6.0,52.16812,4.5878515,9.273,21,21,56
4452,194,89,41459.21,6.0,52.168114,4.587719,9.303,21,21,57
4453,192,88,41468.02,6.0,52.168102,4.5875916,9.342,21,21,57
4454,190,89,41477.12,6.0,52.168087,4.587461,9.342,21,20,57
4455,179,89,41487.41,6.0,52.168068,4.587315,9.352,21,19,57
4456,169,89,41496.93,6.0,52.168045,4.587181,9.374,21,18,58
4457,156,89,41506.55,6.0,52.16802,4.587046,9.364,21,17,62
4458,115,78,41515.93,6.0,52.167995,4.5869145,9.338,21,14,62
4459,0,2,41524.26,6.0,52.167973,4.586797,9.326,21,0,58
4460,0,0,41532.78,6.2,52.167953,4.586677,9.3,21,0,54
4461,8,74,41542.64,6.2,52.16793,4.5865383,9.278,21,1,50
4462,19,77,41551.47,6.2,52.167908,4.5864143,9.256,21,2,41
4463,63,75,41560.13,6.2,52.16789,4.5862913,8.921,21,8,41
4464,42,60,41568.2,6.2,52.167873,4.586177,8.66,21,7,41
4465,0,1,41576.14,6.0,52.16785,4.5860667,8.45,21,0,42
4466,0,0,41583.77,6.2,52.16782,4.585967,7.511,21,0,42
4467,0,0,41590.64,6.4,52.167786,4.5858846,6.911,21,0,42
4468,0,0,41597.37,6.6,52.167747,4.585809,6.621,21,0,43
4469,29,60,41603.74,6.8,52.167706,4.5857425,6.455,21,5,43
4470,68,58,41610.07,6.8,52.167664,4.58568,6.269,21,11,44
4471,242,60,41616.72,7.0,52.167618,4.5856175,6.383,21,39,44
4472,260,61,41623.49,7.0,52.16757,4.585557,6.619,21,41,46
4473,249,65,41630.18,6.8,52.167522,4.5854964,6.944,21,37,51
4474,250,72,41638.12,6.6,52.16747,4.5854173,7.702,21,33,52
4475,263,76,41647.78,6.6,52.167416,4.585309,8.397,21,33,55
4476,251,80,41656.47,6.6,52.167377,4.5851974,8.397,21,30,54
4477,208,81,41665.19,6.6,52.167347,4.5850806,8.48,21,25,56
4478,174,81,41673.82,6.6,52.16732,4.584964,8.497,21,21,54
4479,166,82,41682.38,6.6,52.16729,4.5848475,8.333,21,19,54
4480,159,82,41690.95,6.6,52.167263,4.5847316,8.358,21,19,55
4481,152,82,41699.56,6.6,52.167233,4.5846148,8.434,21,18,55
4482,150,82,41708.16,6.6,52.167202,4.584498,8.492,21,17,56
4483,140,82,41716.77,6.6,52.167175,4.5843806,8.492,21,16,57
4484,116,83,41725.23,6.6,52.16715,4.5842648,8.492,21,13,57
4485,88,82,41733.82,6.4,52.16712,4.584147,8.503,21,10,63
4486,0,0,41742.42,6.4,52.167095,4.5840297,8.519,21,0,61
4487,0,0,41750.34,6.4,52.167065,4.5839252,8.508,21,0,60
4488,0,0,41758.02,6.6,52.167023,4.583834,8.481,21,0,58
4489,0,4,41766.56,6.6,52.16697,4.5837517,8.171,21,0,56
4490,144,73,41774.16,6.6,52.16691,4.583712,7.714,21,19,54
4491,202,74,41781.84,6.8,52.16684,4.5837016,7.698,21,26,53
4492,207,74,41789.6,6.8,52.166767,4.5837107,7.837,21,27,54
4493,202,75,41797.48,6.8,52.1667,4.5837326,7.993,21,26,56
4494,196,75,41805.21,6.8,52.16663,4.5837607,7.815,21,25,56
4495,192,76,41813.01,7.0,52.166565,4.583788,7.755,21,24,56
4496,188,76,41821.35,7.0,52.16649,4.583814,7.753,21,24,54
4497,190,77,41829.7,7.0,52.166416,4.5838304,7.755,21,24,54
4498,197,78,41837.61,7.0,52.166348,4.583829,7.75,21,24,53
4499,209,80,41845.77,7.0,52.16628,4.583792,7.753,21,25,54
4500,223,81,41854.26,7.0,52.16622,4.583709,7.925,21,26,54
4501,226,81,41863.08,7.0,52.166172,4.5836086,8.069,21,27,52
4502,217,82,41872.02,6.8,52.166122,4.5835037,8.204,21,25,53
4503,209,83,41880.93,6.8,52.166077,4.5833993,8.669,21,24,55
4504,213,83,41889.74,6.8,52.16603,4.583297,8.605,21,25,55
4505,222,83,41898.68,7.0,52.165977,4.5831943,8.579,21,26,56
4506,225,83,41907.55,7.0,52.165928,4.5830927,8.614,21,26,55
4507,222,84,41916.64,7.0,52.16588,4.58299,8.648,21,25,54
4508,216,85,41925.87,7.0,52.165825,4.582884,8.682,21,24,52
4509,217,87,41935.26,7.0,52.165775,4.5827727,8.752,21,24,52
4510,221,88,41944.84,7.0,52.165726,4.5826597,8.912,21,24,51
4511,210,89,41954.56,7.0,52.165676,4.5825443,9.033,21,23,50
4512,196,90,41964.41,7.0,52.165627,4.5824237,9.056,21,21,52
4513,194,91,41974.3,7.0,52.16558,4.5822988,9.133,21,20,50
4514,190,92,41984.26,6.8,52.16554,4.582171,9.323,21,20,52
4515,190,93,41994.15,6.6,52.1655,4.5820417,9.454,21,20,54
4516,203,93,42003.98,6.6,52.165462,4.5819116,9.499,21,21,55
4517,208,92,42013.69,6.6,52.165424,4.5817823,9.585,21,22,56
4518,204,92,42023.5,6.6,52.16539,4.5816503,9.679,21,21,56
4519,202,91,42033.29,6.6,52.16536,4.5815177,9.7,21,21,57
4520,215,90,42043.1,6.6,52.165325,4.581384,9.733,21,23,58
4521,223,87,42053.04,6.6,52.165295,4.5812488,9.75,21,24,57
4522,222,83,42062.85,6.6,52.165264,4.581115,9.768,21,26,55
4523,221,82,42072.64,6.6,52.165234,4.58098,9.779,21,26,55
4524,216,81,42082.47,6.8,52.165207,4.5808444,9.75,21,25,53
4525,211,82,42092.28,6.8,52.165173,4.58071,9.75,21,25,55
4526,211,82,42102.12,6.8,52.165142,4.5805755,9.753,21,25,55
4527,215,82,42112.16,6.8,52.16511,4.5804377,9.758,21,25,55
4528,222,82,42121.98,6.8,52.16508,4.580303,9.758,21,26,54
4529,228,82,42131.7,7.0,52.16505,4.580171,9.758,21,27,54
4530,224,81,42141.39,7.0,52.16502,4.5800385,9.758,21,26,55
4531,214,81,42151.23,7.0,52.164986,4.579904,9.755,21,25,53
4532,211,81,42160.74,7.0,52.164955,4.5797763,9.75,21,25,54
4533,212,81,42170.15,7.0,52.164917,4.579651,9.75,21,25,54
4534,212,81,42179.92,7.0,52.16488,4.5795226,9.743,21,25,54
4535,207,82,42189.63,7.0,52.164837,4.579399,9.728,21,24,55
4536,199,81,42199.31,7.0,52.164795,4.579278,9.712,21,23,56
4537,196,81,42208.96,7.2,52.164745,4.579159,9.674,21,23,55
4538,196,81,42218.54,7.2,52.164696,4.5790443,9.629,21,23,55
4539,196,80,42228.1,7.2,52.164646,4.578934,9.611,21,23,56
4540,198,80,42237.7,7.4,52.16459,4.578826,9.587,21,24,55
4541,201,80,42247.16,7.4,52.16453,4.578724,9.547,21,24,55
4542,202,80,42256.65,7.4,52.16447,4.5786276,9.547,21,24,53
4543,204,80,42266.46,7.4,52.164406,4.57853,9.547,21,24,53
4544,204,81,42276.25,7.4,52.164337,4.5784354,9.547,21,24,54
4545,201,81,42286.05,7.4,52.16427,4.5783477,9.547,21,24,55
4546,199,82,42295.77,7.4,52.1642,4.578264,9.547,21,23,54
4547,192,82,42305.27,7.4,52.16413,4.5781837,9.558,21,22,54
4548,186,83,42314.98,7.4,52.16406,4.5781035,9.625,21,21,53
4549,185,83,42325.02,7.4,52.163982,4.578027,9.744,21,21,53
4550,188,83,42335.02,7.4,52.163902,4.5779567,9.8,21,22,53
4551,193,83,42345.2,7.4,52.163822,4.5778923,9.809,21,22,54
4552,195,82,42355.23,7.4,52.16374,4.5778337,9.822,21,23,54
4553,189,82,42365.05,7.4,52.163654,4.577782,9.841,21,22,54
4554,186,82,42374.98,7.4,52.16357,4.5777326,9.853,21,22,55
4555,188,82,42384.8,7.4,52.163486,4.577689,9.859,21,22,54
4556,195,83,42394.49,7.4,52.163406,4.57765,9.869,21,22,54
4557,202,83,42404.73,7.2,52.163315,4.57761,9.869,21,23,54
4558,202,83,42414.85,7.4,52.163227,4.5775695,9.866,21,23,55
4559,195,83,42424.77,7.2,52.163143,4.57753,9.858,21,22,54
4560,187,82,42434.6,7.2,52.163055,4.5774913,9.848,21,22,55
4561,183,81,42444.36,7.2,52.16297,4.577453,9.842,21,22,55
4562,183,81,42454.26,7.2,52.162884,4.5774145,9.842,21,22,55
4563,185,81,42464.13,7.2,52.1628,4.577376,9.842,21,22,55
4564,182,81,42473.97,7.2,52.162716,4.577336,9.819,21,21,55
4565,175,81,42483.87,7.2,52.162632,4.577293,9.763,21,21,54
4566,174,81,42493.57,7.2,52.162548,4.5772495,9.724,21,21,54
4567,180,81,42503.09,7.2,52.162464,4.577206,9.714,21,21,55
4568,178,81,42512.93,7.2,52.162384,4.5771585,9.709,21,21,55
4569,146,79,42522.72,7.2,52.162304,4.5771055,9.696,21,18,57
4570,64,30,42531.99,7.2,52.162228,4.5770473,9.682,21,20,58
4571,0,0,42541.01,7.2,52.162163,4.5769696,9.448,21,0,57
4572,38,60,42549.75,7.2,52.16212,4.576864,8.903,21,6,40
4573,134,69,42558.09,7.4,52.162094,4.5767493,8.527,21,19,45
4574,227,69,42566.06,7.8,52.162083,4.5766354,8.188,21,31,53
4575,262,68,42573.87,8.0,52.162067,4.576523,7.711,21,37,52
4576,259,66,42581.53,8.2,52.162052,4.5764155,7.481,21,37,52
4577,255,64,42589.29,8.2,52.16202,4.576312,7.637,21,38,53
4578,258,65,42597.83,8.0,52.16198,4.5762095,8.16,21,38,54
4579,262,69,42606.65,8.0,52.161926,4.576119,8.564,21,36,54
4580,268,74,42615.5,8.0,52.16186,4.576043,8.564,21,35,54
4581,257,76,42624.79,8.0,52.16179,4.5759754,8.564,21,32,54
4582,216,77,42634.04,8.0,52.161716,4.575909,8.564,21,27,52
4583,174,78,42643.46,8.0,52.161644,4.575839,8.579,21,21,52
4584,162,78,42653.07,7.8,52.161568,4.575767,8.857,21,20,54
4585,168,78,42662.49,7.8,52.161495,4.5756965,9.226,21,21,55
4586,172,78,42671.93,7.8,52.161423,4.5756273,9.231,21,21,54
4587,172,78,42681.28,7.8,52.16135,4.575555,9.26,21,21,55
4588,172,78,42690.65,7.8,52.16128,4.5754733,9.313,21,21,55
4589,171,78,42700.18,7.8,52.16122,4.575382,9.317,21,21,55
4590,170,78,42709.81,7.6,52.16116,4.575279,9.314,21,21,56
4591,168,79,42719.29,7.6,52.16111,4.5751667,9.325,21,20,55
4592,168,80,42728.73,7.6,52.161068,4.5750456,9.328,21,20,55
4593,173,80,42738.01,7.4,52.161037,4.5749197,9.333,21,21,54
4594,180,80,42747.38,7.4,52.161007,4.5747914,9.368,21,21,53
4595,184,79,42756.96,7.4,52.16098,4.57466,9.425,21,22,53
4596,188,78,42766.42,7.6,52.160954,4.5745277,9.425,21,23,54
4597,194,79,42775.98,7.6,52.16093,4.574393,9.425,21,23,55
4598,195,79,42785.55,7.6,52.16091,4.574258,9.429,21,24,56
4599,189,78,42794.36,7.6,52.16089,4.574135,9.443,21,23,57
4600,180,78,42803.75,7.6,52.160862,4.574004,9.457,21,22,58
4601,170,79,42814.5,7.4,52.160835,4.573853,9.471,21,21,59
4602,168,81,42824.23,7.4,52.160812,4.573715,9.492,21,20,59
4603,174,82,42834.09,7.4,52.160793,4.5735755,9.524,21,20,58
4604,182,81,42843.9,7.4,52.16077,4.5734367,9.547,21,21,58
4605,188,82,42853.02,7.2,52.160748,4.5733075,9.554,21,22,57
4606,192,82,42862.3,7.2,52.16073,4.5731764,9.603,21,22,57
4607,193,82,42873.38,7.2,52.1607,4.57302,9.685,21,22,58
4608,189,83,42883.1,7.4,52.160683,4.572882,9.714,21,22,57
4609,184,82,42892.81,7.4,52.16066,4.572745,9.714,21,21,57
4610,182,81,42902.55,7.4,52.160637,4.572607,9.714,21,21,57
4611,187,81,42912.34,7.4,52.160614,4.5724688,9.714,21,22,57
4612,196,80,42922.07,7.4,52.160595,4.5723314,9.695,21,23,55
4613,202,81,42931.51,7.4,52.160572,4.5721974,9.663,21,24,54
4614,209,81,42941.38,7.6,52.16055,4.572058,9.654,21,25,53
4615,215,81,42951.26,7.6,52.16053,4.571918,9.647,21,25,53
4616,210,81,42960.8,7.6,52.160507,4.5717835,9.647,21,25,54
4617,196,81,42970.31,7.6,52.160484,4.571649,9.647,21,23,56
4618,183,82,42979.95,7.8,52.16046,4.571513,9.647,21,21,56
4619,174,81,42989.9,7.8,52.16044,4.5713725,9.647,21,21,56
4620,169,81,42999.62,7.8,52.160416,4.5712347,9.647,21,20,57
4621,169,82,43009.17,7.6,52.160397,4.571099,9.647,21,20,56
4622,171,81,43019.06,7.6,52.160378,4.5709586,9.652,21,20,56
4623,176,81,43028.05,7.6,52.160355,4.570831,9.67,21,21,56
4624,183,82,43037.23,7.6,52.160336,4.570701,9.689,21,21,55
4625,188,83,43048.18,7.6,52.16031,4.570546,9.702,21,22,55
4626,192,82,43058.16,7.6,52.160294,4.5704036,9.732,21,22,55
4627,194,82,43068.36,7.6,52.16027,4.5702586,9.775,21,23,53
4628,193,82,43078.25,7.6,52.16025,4.570119,9.797,21,22,54
4629,185,82,43088.02,7.6,52.160225,4.5699816,9.797,21,22,55
4630,180,82,43097.7,7.6,52.160202,4.569845,9.797,21,21,56
4631,184,81,43107.28,7.6,52.16018,4.5697093,9.797,21,22,56
4632,198,82,43116.86,7.8,52.160164,4.569573,9.797,21,23,56
4633,209,81,43126.43,7.6,52.16014,4.569437,9.797,21,25,54
4634,207,81,43136.05,7.8,52.160122,4.5693,9.782,21,24,53
4635,201,81,43145.69,7.8,52.160103,4.569163,9.755,21,24,54
4636,200,81,43155.35,7.8,52.160084,4.569026,9.75,21,24,54
4637,202,81,43165.15,7.8,52.16006,4.568887,9.739,21,24,55
4638,203,81,43175.18,8.0,52.160038,4.568745,9.715,21,24,54
4639,199,82,43184.95,8.0,52.160015,4.568607,9.699,21,23,55
4640,194,81,43194.53,8.0,52.159996,4.5684705,9.684,21,23,55
4641,190,81,43204.25,8.0,52.15998,4.5683312,9.667,21,22,55
4642,189,81,43213.99,8.0,52.159958,4.5681925,9.677,21,22,56
4643,193,81,43223.86,8.0,52.15994,4.5680523,9.698,21,23,55
4644,201,82,43233.74,8.0,52.15992,4.5679116,9.703,21,23,55
4645,205,82,43243.51,8.0,52.159897,4.5677733,9.731,21,24,54
4646,205,83,43253.74,8.0,52.159874,4.5676284,9.781,21,24,55
4647,202,83,43263.87,7.8,52.15986,4.567483,9.786,21,23,56
4648,200,84,43273.82,7.8,52.15984,4.5673404,9.805,21,23,55
4649,200,84,43283.98,7.8,52.15982,4.5671945,9.89,21,23,54
4650,198,85,43294.3,7.8,52.15981,4.5670457,10.006,21,22,54
4651,193,86,43304.76,7.6,52.159798,4.566894,10.075,21,21,53
4652,193,87,43315.33,7.6,52.159786,4.566741,10.146,21,21,54
4653,197,87,43325.75,7.6,52.159775,4.5665894,10.193,21,22,54
4654,202,86,43336.02,7.6,52.159767,4.5664396,10.207,21,22,54
4655,204,86,43346.17,7.6,52.15976,4.566292,10.214,21,23,54
4656,201,85,43356.2,7.8,52.159756,4.5661454,10.214,21,23,53
4657,198,85,43366.37,7.8,52.159756,4.5659966,10.214,21,22,53
4658,202,85,43376.46,7.8,52.15976,4.56585,10.214,21,23,54
4659,207,84,43386.45,7.8,52.159767,4.565704,10.21,21,24,54
4660,209,83,43396.23,8.0,52.159775,4.565562,10.178,21,24,55
4661,207,82,43405.84,8.0,52.159786,4.565423,10.114,21,24,55
4662,208,81,43415.38,8.0,52.1598,4.565285,10.056,21,25,56
4663,210,81,43424.86,8.2,52.15982,4.56515,9.948,21,25,56
4664,211,81,43434.18,8.4,52.15984,4.5650177,9.74,21,25,55
4665,209,80,43443.52,8.6,52.159863,4.5648866,9.598,21,25,54
4666,206,80,43452.68,8.6,52.15989,4.5647593,9.592,21,25,56
4667,201,82,43461.76,8.8,52.159916,4.5646353,9.564,21,23,54
4668,204,84,43470.61,9.0,52.159946,4.564517,9.473,21,23,54
4669,210,84,43479.39,9.2,52.15998,4.564401,9.376,21,24,54
4670,215,84,43488.26,9.4,52.16002,4.564286,9.225,21,24,53
4671,224,83,43496.91,9.4,52.160057,4.564177,9.02,21,26,55
4672,237,82,43505.26,9.6,52.1601,4.564073,8.956,21,28,54
4673,247,81,43513.67,9.8,52.16014,4.5639706,8.875,21,29,54
4674,250,80,43522.12,10.0,52.160187,4.5638714,8.756,21,30,53
4675,248,78,43530.38,10.2,52.160233,4.563776,8.608,21,30,51
4676,246,78,43538.51,10.4,52.16028,4.563683,8.479,21,30,51
4677,247,77,43546.61,10.8,52.160324,4.5635934,8.431,21,31,51
4678,250,76,43554.62,11.0,52.160374,4.5635066,8.365,21,31,52
4679,250,75,43562.72,11.0,52.160423,4.5634212,8.244,21,32,53
4680,248,75,43570.79,11.2,52.160473,4.5633397,8.167,21,32,52
4681,247,75,43578.52,11.4,52.160526,4.563266,8.125,21,31,52
4682,245,75,43586.3,11.6,52.160583,4.5631967,8.008,21,31,52
4683,236,74,43593.94,11.8,52.160637,4.56313,7.9,21,30,53
4684,224,73,43601.74,12.0,52.160694,4.563061,7.858,21,29,54
4685,217,72,43609.5,12.0,52.16075,4.5629926,7.814,21,29,54
4686,215,73,43617.2,12.2,52.1608,4.562922,7.758,21,28,52
4687,205,74,43625.15,12.4,52.16086,4.5628495,7.758,21,26,53
4688,193,74,43632.95,12.4,52.160915,4.5627804,7.758,21,25,54
4689,178,74,43640.78,12.4,52.160973,4.5627112,7.758,21,23,54
4690,170,75,43648.79,12.6,52.16103,4.562641,7.758,21,22,54
4691,163,75,43656.83,12.4,52.161087,4.5625696,7.822,21,21,55
4692,147,75,43664.89,12.4,52.161144,4.562497,7.92,21,19,57
4693,113,75,43672.67,12.4,52.161198,4.5624266,7.925,21,14,59
4694,65,55,43680.57,12.4,52.161255,4.562357,7.925,21,11,60
4695,0,0,43688.46,12.4,52.161312,4.5622926,7.925,21,0,60
4696,0,0,43696.1,12.2,52.16137,4.5622363,7.925,21,0,59
4697,0,0,43704.05,11.8,52.161438,4.5621862,7.922,21,0,59
4698,0,0,43711.96,11.6,52.1615,4.5621314,7.917,21,0,59
4699,0,0,43719.63,11.6,52.161556,4.5620704,7.913,21,0,59
4700,0,0,43727.38,11.6,52.161613,4.5620036,7.908,21,0,58
4701,0,0,43734.84,11.4,52.161667,4.5619383,7.893,21,0,58
4702,0,0,43742.26,11.2,52.16172,4.561874,7.823,21,0,58
4703,0,0,43749.5,11.2,52.161774,4.561811,7.718,21,0,57
4704,0,0,43756.64,11.2,52.161823,4.5617476,7.416,21,0,57
4705,0,0,43763.44,11.2,52.16187,4.561681,6.941,21,0,57
4706,0,0,43769.59,11.2,52.1619,4.5616064,6.607,21,0,57
4707,0,0,43774.86,11.4,52.161903,4.5615325,6.029,21,0,56
4708,0,0,43779.97,11.6,52.161884,4.561466,5.436,21,0,56
4709,0,0,43785.3,11.6,52.161858,4.561399,4.902,21,0,56
4710,0,0,43788.58,11.8,52.16185,4.561353,3.965,21,0,55
4711,0,0,43791.45,11.8,52.161846,4.561312,3.019,21,0,55
4712,42,33,43794.67,11.8,52.16183,4.561271,3.183,21,12,54
4713,115,35,43798.61,11.8,52.161808,4.5612273,3.738,21,31,52
4714,161,39,43803.66,11.6,52.16178,4.5611687,4.6,21,39,50
4715,183,49,43809.48,11.4,52.161766,4.5610905,5.58,21,36,51
4716,230,58,43815.6,11.4,52.161766,4.5610013,6.267,21,38,57
4717,252,61,43822.15,11.2,52.161774,4.560907,6.415,21,39,56
4718,243,62,43829.05,11.2,52.16178,4.5608068,6.597,21,37,54
4719,224,63,43836.03,11.2,52.161777,4.5607057,6.748,21,34,50
4720,182,63,43842.86,11.2,52.16176,4.560613,6.93,21,28,50
4721,105,45,43849.93,11.0,52.16172,4.560531,7.145,21,22,
4722,0,0,43857.73,10.8,52.16167,4.560452,7.581,21,0,
4723,0,0,43865.88,10.6,52.161617,4.5603724,8.008,21,0,
4724,0,0,43874.2,10.4,52.16156,4.560291,8.103,21,0,
4725,0,0,43882.0,10.4,52.161507,4.5602155,8.046,21,0,
4726,0,0,43889.61,10.2,52.161457,4.5601425,7.876,21,0,
4727,0,0,43897.29,10.2,52.161404,4.5600705,7.742,21,0,
4728,0,0,43904.83,10.0,52.16135,4.5600038,7.742,21,0,
4729,0,0,43912.3,10.0,52.161293,4.5599465,7.742,21,0,
4730,0,0,43919.79,10.0,52.161232,4.5599003,7.742,21,0,
4731,0,0,43927.19,9.8,52.161167,4.5598655,7.742,21,0,
4732,0,0,43934.28,9.8,52.161106,4.5598483,7.716,21,0,
4733,0,0,43941.4,9.6,52.161045,4.559861,7.585,22,0,
4734,0,0,43948.28,9.4,52.160995,4.559917,7.402,22,0,
4735,0,0,43955.34,9.2,52.160965,4.5600047,7.323,22,0,
4736,0,0,43962.68,9.0,52.160946,4.5601077,7.298,22,0,
4737,0,0,43969.57,9.0,52.160934,4.5602064,7.008,22,0,
4738,0,0,43975.43,8.8,52.160915,4.560285,6.244,22,0,
4739,0,0,43979.69,8.8,52.16089,4.560329,4.867,22,0,
4740,0,0,43982.86,8.8,52.160862,4.5603356,3.475,22,0,
4741,34,36,43986.25,8.8,52.16084,4.5603123,3.306,22,9,57
4742,81,40,43990.48,8.6,52.160812,4.5602684,3.776,22,19,54
4743,203,42,43995.52,8.6,52.16078,4.5602136,4.576,22,46,51
4744,222,46,44001.05,8.6,52.160748,4.560154,5.078,22,46,50
4745,232,50,44007.08,8.6,52.160713,4.5600877,5.603,22,44,50
4746,226,54,44013.19,8.4,52.160675,4.5600224,5.711,22,40,50
4747,205,54,44019.7,8.4,52.160637,4.5599527,5.769,22,36,56
4748,144,52,44026.47,8.2,52.16059,4.559881,5.603,22,26,58
4749,0,0,44033.0,8.2,52.160553,4.5598125,5.672,22,0,57
4750,0,0,44039.55,8.2,52.160515,4.559743,5.818,22,0,56
4751,0,0,44046.0,8.2,52.160473,4.559677,5.997,22,0,55
4752,0,0,44052.19,8.0,52.160427,4.5596237,6.183,22,0,54
4753,0,0,44058.34,8.0,52.160374,4.5595956,6.194,22,0,53
4754,0,0,44064.43,8.0,52.16032,4.559602,6.194,22,0,53
4755,26,61,44070.42,8.0,52.16027,4.5596356,6.236,22,4,52
4756,75,61,44076.49,8.0,52.16023,4.5596895,6.297,22,12,51
4757,180,61,44082.64,8.0,52.16019,4.5597563,6.297,22,28,50
4758,189,61,44089.25,8.0,52.160152,4.5598283,6.308,22,30,51
4759,183,61,44096.01,7.8,52.160103,4.5598893,6.364,22,29,52
4760,184,63,44102.83,7.8,52.16005,4.5599275,6.433,22,28,53
4761,196,64,44109.89,8.0,52.15999,4.559933,6.464,22,29,53
4762,207,66,44117.1,8.0,52.159927,4.559904,6.549,22,30,53
4763,215,67,44124.39,8.0,52.15987,4.5598474,6.686,22,31,53
4764,214,69,44132.15,8.0,52.15982,4.55977,6.844,22,30,55
4765,208,71,44139.71,7.8,52.159775,4.559689,6.968,22,28,54
4766,203,72,44147.49,7.8,52.15973,4.559604,7.09,22,27,52
4767,190,74,44155.45,7.8,52.15968,4.5595183,7.247,22,25,52
4768,167,74,44163.24,7.8,52.15963,4.559436,7.388,22,22,52
4769,153,75,44171.07,7.8,52.159584,4.559352,7.577,22,19,53
4770,151,75,44178.85,7.8,52.159534,4.5592685,7.668,22,19,52
4771,151,75,44186.69,7.8,52.15949,4.5591855,7.752,22,19,53
4772,148,75,44194.7,7.8,52.15944,4.5591,7.78,22,19,53
4773,145,75,44202.91,7.8,52.15939,4.559012,7.804,22,18,54
4774,145,75,44211.3,7.8,52.159336,4.5589204,7.83,22,18,54
4775,145,75,44219.28,7.8,52.159294,4.5588303,7.86,22,18,54
4776,144,75,44227.15,7.8,52.159252,4.5587378,7.885,22,18,54
4777,145,76,44235.31,7.8,52.15921,4.558638,7.912,22,18,52
